,GroupNumber,GroupType,LexiconType,Generation,ParticipantID,IP,Stage,Block,TrialNumber,Meaning,TrainingLabel,TypedLabel,SegmentedLabel,Exclude_Eng_non.ID,Exclude_Non.Eng,Exclude_other,Array1,Array2,Array3,Array4,Array5,Array6,Selected,Score,Time,Trial_Iteration,Transmitter,Pair,Unique_Participant,New_Redup_B,Exclude_ID,Adj_V,Adj_N,Non_Adj_V,Non_Adj_N,Consonant_redup_V,Consonant_redup_N,Consonant_N,Vowel_redup_V,Vowel_redup_N,Vowel_N,Syllable_N,Exclude_relevant,Adj_B,Non_Adj_B,Exclude_Eng_ID,SyllableRepetition,ConsonantRepetition
2578,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactD,1,28,2017,NA,gremama,"('gre', 'ma', 'ma')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,40:06.8,2,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,1,NA,0.5,1,0,0,0.333,1,4,0.5,1,3,3,0,1,0,NA,1,1
2579,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactD,1,29,2063,NA,wowo,"('wo', 'wo')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,40:26.0,2,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,1,NA,1,1,0,0,1,1,2,1,1,2,2,0,1,0,NA,1,1
2580,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactD,1,30,2023,NA,loganwa,"('lo', 'gan', 'wa')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,40:50.5,2,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,0,NA,0,0,0,0,0,0,4,0.5,1,3,3,0,0,0,NA,0,0
2581,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactD,1,31,2049,NA,pinwawa,"('pin', 'wa', 'wa')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,41:28.9,2,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,1,NA,0.5,1,0,0,0.333,1,4,0.5,1,3,3,0,1,0,NA,1,1
2582,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactD,1,32,1031,NA,mogambo,"('mog', 'am', 'bo')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,41:54.4,2,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,0,NA,0,0,0,0,0.333,1,4,0.5,1,3,3,0,0,0,NA,0,0
2583,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactD,1,33,2018,NA,momo,"('mo', 'mo')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,42:26.9,2,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,1,NA,1,1,0,0,1,1,2,1,1,2,2,0,1,0,NA,1,1
2584,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactD,1,34,2022,NA,wagamama,"('wag', 'a', 'ma', 'ma')",TRUE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,42:56.9,2,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,1,NA,0.333,1,0,0,0.333,1,4,1,3,4,4,0,1,0,NA,1,1
2585,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactD,1,35,2001,NA,mokhame,"('mokh', 'a', 'me')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,43:38.4,2,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,0,NA,0,0,0,0,0.333,1,4,0,0,3,3,0,0,0,NA,0,0
2586,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactD,1,36,2058,NA,logmimi,"('log', 'mi', 'mi')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,44:05.8,2,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,1,NA,0.5,1,0,0,0.333,1,4,0.5,1,3,3,0,1,0,NA,1,1
2587,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactM,1,1,2029,NA,mopichu,"('mop', 'i', 'cu')",FALSE,FALSE,0,1007,2016,2027,2030,2029,2049,2029,1,25:23.6,1,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,0,NA,0,0,0,0,0,0,3,0,0,3,3,0,0,0,NA,NA,NA
2588,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactM,1,2,1031,NA,mopichu,"('mop', 'i', 'cu')",FALSE,FALSE,0,2016,2025,1008,2001,2023,1031,1031,1,26:02.4,1,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,0,NA,0,0,0,0,0,0,3,0,0,3,3,0,0,0,NA,NA,NA
2589,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactM,1,3,2018,NA,mokochu,"('mo', 'ko', 'cu')",FALSE,FALSE,0,2027,2030,2057,1007,2017,2018,2017,0,26:43.5,1,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,0,NA,0,0,0,0,0,0,3,0.5,1,3,3,0,0,0,NA,NA,NA
2590,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactM,1,4,2027,NA,kikawa,"('ki', 'ka', 'wa')",FALSE,FALSE,0,2016,2017,2018,2001,2027,2057,2057,0,27:22.4,1,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,1,NA,0,0,0,0,0.5,1,3,0.5,1,3,3,0,0,0,NA,NA,NA
2591,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactM,1,5,2018,NA,mopichu,"('mop', 'i', 'cu')",FALSE,FALSE,0,2030,2029,2063,2018,1008,2022,2030,0,27:49.9,2,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,0,NA,0,0,0,0,0,0,3,0,0,3,3,0,0,0,NA,NA,NA
2592,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactM,1,6,2025,NA,wowoku,"('wo', 'wo', 'ku')",FALSE,FALSE,0,2025,2049,2058,2001,2018,2054,2049,0,28:37.8,1,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,1,NA,0.5,1,0,0,0.5,1,3,0.5,1,3,3,0,1,0,NA,NA,NA
2593,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactM,1,7,2057,NA,tokamu,"('tok', 'a', 'mu')",FALSE,FALSE,0,2027,2057,2016,2029,1031,2025,2029,0,29:08.6,1,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,0,NA,0,0,0,0,0,0,3,0,0,3,3,0,0,0,NA,NA,NA
2594,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactM,1,8,1007,NA,koko,"('ko', 'ko')",FALSE,FALSE,0,1007,2057,2018,2017,2023,1008,1008,0,30:07.8,1,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,1,NA,1,1,0,0,1,1,2,1,1,2,2,0,1,0,NA,NA,NA
2595,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactM,1,9,2017,NA,pimowa,"('pi', 'mo', 'wa')",FALSE,FALSE,0,2057,2029,1031,2001,2017,2027,2029,0,30:52.9,1,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,0,NA,0,0,0,0,0,0,3,0,0,3,3,0,0,0,NA,NA,NA
2596,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactM,1,10,2063,NA,momo,"('mo', 'mo')",FALSE,FALSE,0,2017,2027,2063,2018,2023,2030,2018,0,31:17.2,1,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,1,NA,1,1,0,0,1,1,2,1,1,2,2,0,1,0,NA,NA,NA
2597,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactM,1,11,2027,NA,picachi,"('pik', 'a', 'ci')",FALSE,FALSE,0,2001,2027,2054,2017,2030,2025,2030,0,32:00.9,2,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,0,NA,0,0,0,0,0,0,3,0.5,1,3,3,0,0,0,NA,NA,NA
2598,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactM,1,12,2057,NA,womuku,"('wo', 'mu', 'ku')",FALSE,FALSE,0,2017,2027,2029,2057,2030,2001,2001,0,32:37.4,2,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,0,NA,0,0,0,0,0,0,3,0.5,1,3,3,0,0,0,NA,NA,NA
2599,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactM,1,13,2023,NA,pocuchu,"('pok', 'u', 'cu')",FALSE,FALSE,0,2057,2029,2025,2058,2023,1008,2023,1,33:06.5,1,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,0,NA,0,0,0,0,0,0,3,0.5,1,3,3,0,0,0,NA,NA,NA
2600,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactM,1,14,2022,NA,koka,"('ko', 'ka')",FALSE,FALSE,0,2016,2049,2030,2022,1031,2063,2016,0,33:34.0,1,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,1,NA,0,0,0,0,1,1,2,0,0,2,2,0,0,0,NA,NA,NA
2601,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactM,1,15,2016,NA,toruku,"('to', 'ru', 'ku')",FALSE,FALSE,0,2054,2049,2027,2016,2057,2018,2016,1,34:04.9,1,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,0,NA,0,0,0,0,0,0,3,0.5,1,3,3,0,0,0,NA,NA,NA
2602,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactM,1,16,1008,NA,moku,"('mo', 'ku')",FALSE,FALSE,0,2016,2063,2057,2027,1008,2025,2027,0,34:32.2,1,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,NA,NA
2603,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactM,1,17,2058,NA,lokumu,"('lok', 'u', 'mu')",FALSE,FALSE,0,2058,2027,1007,1008,2049,2030,2058,1,35:00.3,1,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,0,NA,0,0,0,0,0,0,3,0.5,1,3,3,0,0,0,NA,NA,NA
2604,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactM,1,18,2030,NA,polaka,"('po', 'la', 'ka')",FALSE,FALSE,0,1031,2018,2025,2027,2030,2049,2030,1,35:25.5,1,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,0,NA,0,0,0,0,0,0,3,0.5,1,3,3,0,0,0,NA,NA,NA
2605,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactM,1,19,2001,NA,lokuhi,"('lo', 'ku', 'hi')",FALSE,FALSE,0,2029,2030,2054,2001,2023,2027,2054,0,36:02.9,1,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,0,NA,0,0,0,0,0,0,3,0,0,3,3,0,0,0,NA,NA,NA
2606,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactM,1,20,2025,NA,kiloki,"('ki', 'lo', 'ki')",FALSE,FALSE,0,2063,2057,2025,2030,2029,2027,2025,1,36:45.4,2,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,0,NA,0,0,1,1,0.5,1,3,0.5,1,3,3,0,0,1,NA,NA,NA
2607,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactM,1,21,2063,NA,momo,"('mo', 'mo')",FALSE,FALSE,0,2058,2016,2030,2057,2023,2063,2058,0,37:11.0,2,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,1,NA,1,1,0,0,1,1,2,1,1,2,2,0,1,0,NA,NA,NA
2608,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactM,1,22,2054,NA,lochuki,"('lo', 'cu', 'ki')",FALSE,FALSE,0,2054,2063,1008,2022,2018,2027,2027,0,37:47.0,1,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,0,NA,0,0,0,0,0,0,3,0,0,3,3,0,0,0,NA,NA,NA
2609,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactM,1,23,2049,NA,jukuni,"('juk', 'u', 'ni')",FALSE,FALSE,0,2063,2030,2022,2027,2049,2029,2022,0,38:15.9,1,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,0,NA,0,0,0,0,0,0,3,0.5,1,3,3,0,0,0,NA,NA,NA
2610,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactM,1,24,1007,NA,koko,"('ko', 'ko')",FALSE,FALSE,0,1008,2001,1031,1007,2030,2025,1008,0,38:35.5,2,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,1,NA,1,1,0,0,1,1,2,1,1,2,2,0,1,0,NA,NA,NA
2611,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactM,1,25,2029,NA,pikachu,"('pi', 'ka', 'cu')",TRUE,FALSE,0,2049,2029,2016,1007,2025,2058,2029,1,38:57.0,2,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,0,NA,0,0,0,0,0,0,3,0,0,3,3,0,0,0,NA,NA,NA
2612,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactM,1,26,2054,NA,hakuki,"('hak', 'u', 'ki')",FALSE,FALSE,0,2054,2023,2017,1007,2049,1031,2017,0,39:23.9,2,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,1,NA,0,0,0,0,0.5,1,3,0,0,3,3,0,0,0,NA,NA,NA
2613,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactM,1,27,2023,NA,logani,"('log', 'a', 'ni')",FALSE,FALSE,0,2063,2016,2001,2018,2023,2054,2023,1,39:50.8,2,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,0,NA,0,0,0,0,0,0,3,0,0,3,3,0,0,0,NA,NA,NA
2614,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactM,1,28,2030,NA,momo,"('mo', 'mo')",FALSE,FALSE,0,1008,2016,1031,2030,2018,2023,2018,0,40:21.4,2,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,1,NA,1,1,0,0,1,1,2,1,1,2,2,0,1,0,NA,NA,NA
2615,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactM,1,30,2058,NA,komoto,"('kom', 'o', 'to')",FALSE,FALSE,0,2023,2018,2027,2029,2058,2057,2057,0,41:11.4,2,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,0,NA,0,0,0,0,0,0,3,1,2,3,3,0,0,0,NA,NA,NA
2616,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactM,1,31,2022,NA,pinwawa,"('pin', 'wa', 'wa')",FALSE,FALSE,0,2058,2027,2022,2054,1031,2057,2054,0,41:45.0,2,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,1,NA,0.5,1,0,0,0.333,1,4,0.5,1,3,3,0,1,0,NA,NA,NA
2617,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactM,1,32,2017,NA,mogmbi,"('mo', 'gm', 'bi')",FALSE,FALSE,0,2057,2030,2058,2054,2017,2027,2027,0,42:22.3,2,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,0,NA,0,0,0,0,0.333,1,4,0,0,2,3,0,0,0,NA,NA,NA
2618,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactM,1,33,2016,NA,toku,"('to', 'ku')",FALSE,FALSE,0,2016,2063,2025,1008,2054,2022,2022,0,42:49.0,2,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,NA,NA
2619,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactM,1,34,1031,NA,pikani,"('pik', 'a', 'ni')",FALSE,FALSE,0,1031,2023,2022,2025,2017,1007,2017,0,43:31.4,2,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,0,NA,0,0,0,0,0,0,3,0.5,1,3,3,0,0,0,NA,NA,NA
2620,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactM,1,35,1008,NA,momi,"('mo', 'mi')",FALSE,FALSE,0,2017,2023,2018,2022,2054,1008,2018,0,43:56.0,2,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,1,NA,0,0,0,0,1,1,2,0,0,2,2,0,0,0,NA,NA,NA
2621,2,chain_group,large,1,chain_group_large_211,129.215.204.184,interactM,1,36,2001,NA,maloko,"('ma', 'lo', 'ko')",FALSE,FALSE,0,2022,2030,2025,2016,2001,2057,2057,0,44:29.6,2,1,chain_group_large_2_1,chain_group_large_2_1_129.215.204.184,0,NA,0,0,0,0,0,0,3,0.5,1,3,3,0,0,0,NA,NA,NA
2622,2,chain_group,large,1,chain_group_large_212,129.215.204.182,interactD,1,1,2029,NA,mopichu,"('mop', 'i', 'cu')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,25:18.7,1,0,chain_group_large_2_1,chain_group_large_2_1_129.215.204.182,0,NA,0,0,0,0,0,0,3,0,0,3,3,0,0,0,NA,0,0
2623,2,chain_group,large,1,chain_group_large_212,129.215.204.182,interactD,1,2,1031,NA,mopichu,"('mop', 'i', 'cu')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,25:49.2,1,0,chain_group_large_2_1,chain_group_large_2_1_129.215.204.182,0,NA,0,0,0,0,0,0,3,0,0,3,3,0,0,0,NA,0,0
2624,2,chain_group,large,1,chain_group_large_212,129.215.204.182,interactD,1,3,2018,NA,mokochu,"('mo', 'ko', 'cu')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,26:37.2,1,0,chain_group_large_2_1,chain_group_large_2_1_129.215.204.182,0,NA,0,0,0,0,0,0,3,0.5,1,3,3,0,0,0,NA,0,0
2625,2,chain_group,large,1,chain_group_large_212,129.215.204.182,interactD,1,4,2027,NA,kikawa,"('ki', 'ka', 'wa')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,27:13.5,1,0,chain_group_large_2_1,chain_group_large_2_1_129.215.204.182,1,NA,0,0,0,0,0.5,1,3,0.5,1,3,3,0,0,0,NA,0,1
2626,2,chain_group,large,1,chain_group_large_212,129.215.204.182,interactD,1,5,2018,NA,mopichu,"('mop', 'i', 'cu')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,27:44.4,2,0,chain_group_large_2_1,chain_group_large_2_1_129.215.204.182,0,NA,0,0,0,0,0,0,3,0,0,3,3,0,0,0,NA,0,0
2627,2,chain_group,large,1,chain_group_large_212,129.215.204.182,interactD,1,6,2025,NA,wowoku,"('wo', 'wo', 'ku')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,28:27.3,1,0,chain_group_large_2_1,chain_group_large_2_1_129.215.204.182,1,NA,0.5,1,0,0,0.5,1,3,0.5,1,3,3,0,1,0,NA,1,1
2628,2,chain_group,large,1,chain_group_large_212,129.215.204.182,interactD,1,7,2057,NA,tokamu,"('tok', 'a', 'mu')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,29:02.3,1,0,chain_group_large_2_1,chain_group_large_2_1_129.215.204.182,0,NA,0,0,0,0,0,0,3,0,0,3,3,0,0,0,NA,0,0
2629,2,chain_group,large,1,chain_group_large_212,129.215.204.182,interactD,1,8,1007,NA,koko,"('ko', 'ko')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,30:03.4,1,0,chain_group_large_2_1,chain_group_large_2_1_129.215.204.182,1,NA,1,1,0,0,1,1,2,1,1,2,2,0,1,0,NA,1,1
2630,2,chain_group,large,1,chain_group_large_212,129.215.204.182,interactD,1,9,2017,NA,pimowa,"('pi', 'mo', 'wa')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,30:47.7,1,0,chain_group_large_2_1,chain_group_large_2_1_129.215.204.182,0,NA,0,0,0,0,0,0,3,0,0,3,3,0,0,0,NA,0,0
2631,2,chain_group,large,1,chain_group_large_212,129.215.204.182,interactD,1,10,2063,NA,momo,"('mo', 'mo')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,31:14.8,1,0,chain_group_large_2_1,chain_group_large_2_1_129.215.204.182,1,NA,1,1,0,0,1,1,2,1,1,2,2,0,1,0,NA,1,1
2632,2,chain_group,large,1,chain_group_large_212,129.215.204.182,interactD,1,11,2027,NA,picachi,"('pik', 'a', 'ci')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,31:55.5,2,0,chain_group_large_2_1,chain_group_large_2_1_129.215.204.182,0,NA,0,0,0,0,0,0,3,0.5,1,3,3,0,0,0,NA,0,1
2633,2,chain_group,large,1,chain_group_large_212,129.215.204.182,interactD,1,12,2057,NA,womuku,"('wo', 'mu', 'ku')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,32:33.7,2,0,chain_group_large_2_1,chain_group_large_2_1_129.215.204.182,0,NA,0,0,0,0,0,0,3,0.5,1,3,3,0,0,0,NA,0,0
2634,2,chain_group,large,1,chain_group_large_212,129.215.204.182,interactD,1,13,2023,NA,pocuchu,"('pok', 'u', 'cu')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,33:03.5,1,0,chain_group_large_2_1,chain_group_large_2_1_129.215.204.182,0,NA,0,0,0,0,0,0,3,0.5,1,3,3,0,0,0,NA,0,1
2635,2,chain_group,large,1,chain_group_large_212,129.215.204.182,interactD,1,14,2022,NA,koka,"('ko', 'ka')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,33:29.3,1,0,chain_group_large_2_1,chain_group_large_2_1_129.215.204.182,1,NA,0,0,0,0,1,1,2,0,0,2,2,0,0,0,NA,0,1
2636,2,chain_group,large,1,chain_group_large_212,129.215.204.182,interactD,1,15,2016,NA,toruku,"('to', 'ru', 'ku')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,34:00.8,1,0,chain_group_large_2_1,chain_group_large_2_1_129.215.204.182,0,NA,0,0,0,0,0,0,3,0.5,1,3,3,0,0,0,NA,0,0
2637,2,chain_group,large,1,chain_group_large_212,129.215.204.182,interactD,1,16,1008,NA,moku,"('mo', 'ku')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,34:29.1,1,0,chain_group_large_2_1,chain_group_large_2_1_129.215.204.182,0,NA,0,0,0,0,0,0,2,0,0,2,2,0,0,0,NA,0,0
2638,2,chain_group,large,1,chain_group_large_212,129.215.204.182,interactD,1,17,2058,NA,lokumu,"('lok', 'u', 'mu')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,34:55.6,1,0,chain_group_large_2_1,chain_group_large_2_1_129.215.204.182,0,NA,0,0,0,0,0,0,3,0.5,1,3,3,0,0,0,NA,0,0
2639,2,chain_group,large,1,chain_group_large_212,129.215.204.182,interactD,1,18,2030,NA,polaka,"('po', 'la', 'ka')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,35:22.6,1,0,chain_group_large_2_1,chain_group_large_2_1_129.215.204.182,0,NA,0,0,0,0,0,0,3,0.5,1,3,3,0,0,0,NA,0,0
2640,2,chain_group,large,1,chain_group_large_212,129.215.204.182,interactD,1,19,2001,NA,lokuhi,"('lo', 'ku', 'hi')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,35:59.7,1,0,chain_group_large_2_1,chain_group_large_2_1_129.215.204.182,0,NA,0,0,0,0,0,0,3,0,0,3,3,0,0,0,NA,0,0
2641,2,chain_group,large,1,chain_group_large_212,129.215.204.182,interactD,1,20,2025,NA,kiloki,"('ki', 'lo', 'ki')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,36:41.8,2,0,chain_group_large_2_1,chain_group_large_2_1_129.215.204.182,0,NA,0,0,1,1,0.5,1,3,0.5,1,3,3,0,0,1,NA,0,0
2642,2,chain_group,large,1,chain_group_large_212,129.215.204.182,interactD,1,21,2063,NA,momo,"('mo', 'mo')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,37:06.5,2,0,chain_group_large_2_1,chain_group_large_2_1_129.215.204.182,1,NA,1,1,0,0,1,1,2,1,1,2,2,0,1,0,NA,1,1
2643,2,chain_group,large,1,chain_group_large_212,129.215.204.182,interactD,1,22,2054,NA,lochuki,"('lo', 'cu', 'ki')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,37:44.3,1,0,chain_group_large_2_1,chain_group_large_2_1_129.215.204.182,0,NA,0,0,0,0,0,0,3,0,0,3,3,0,0,0,NA,0,0
2644,2,chain_group,large,1,chain_group_large_212,129.215.204.182,interactD,1,23,2049,NA,jukuni,"('juk', 'u', 'ni')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,38:12.6,1,0,chain_group_large_2_1,chain_group_large_2_1_129.215.204.182,0,NA,0,0,0,0,0,0,3,0.5,1,3,3,0,0,0,NA,0,0
2645,2,chain_group,large,1,chain_group_large_212,129.215.204.182,interactD,1,24,1007,NA,koko,"('ko', 'ko')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,38:33.9,2,0,chain_group_large_2_1,chain_group_large_2_1_129.215.204.182,1,NA,1,1,0,0,1,1,2,1,1,2,2,0,1,0,NA,1,1
2646,2,chain_group,large,1,chain_group_large_212,129.215.204.182,interactD,1,25,2029,NA,pikachu,"('pi', 'ka', 'cu')",TRUE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,38:55.1,2,0,chain_group_large_2_1,chain_group_large_2_1_129.215.204.182,0,NA,0,0,0,0,0,0,3,0,0,3,3,0,0,0,NA,0,0
2647,2,chain_group,large,1,chain_group_large_212,129.215.204.182,interactD,1,26,2054,NA,hakuki,"('hak', 'u', 'ki')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,39:19.2,2,0,chain_group_large_2_1,chain_group_large_2_1_129.215.204.182,1,NA,0,0,0,0,0.5,1,3,0,0,3,3,0,0,0,NA,0,1
2648,2,chain_group,large,1,chain_group_large_212,129.215.204.182,interactD,1,27,2023,NA,logani,"('log', 'a', 'ni')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,39:48.3,2,0,chain_group_large_2_1,chain_group_large_2_1_129.215.204.182,0,NA,0,0,0,0,0,0,3,0,0,3,3,0,0,0,NA,0,0
2649,2,chain_group,large,1,chain_group_large_212,129.215.204.182,interactD,1,28,2030,NA,momo,"('mo', 'mo')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,40:18.5,2,0,chain_group_large_2_1,chain_group_large_2_1_129.215.204.182,1,NA,1,1,0,0,1,1,2,1,1,2,2,0,1,0,NA,1,1
2650,2,chain_group,large,1,chain_group_large_212,129.215.204.182,interactD,1,30,2058,NA,komoto,"('kom', 'o', 'to')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,41:08.1,2,0,chain_group_large_2_1,chain_group_large_2_1_129.215.204.182,0,NA,0,0,0,0,0,0,3,1,2,3,3,0,0,0,NA,0,0
2651,2,chain_group,large,1,chain_group_large_212,129.215.204.182,interactD,1,31,2022,NA,pinwawa,"('pin', 'wa', 'wa')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,41:41.3,2,0,chain_group_large_2_1,chain_group_large_2_1_129.215.204.182,1,NA,0.5,1,0,0,0.333,1,4,0.5,1,3,3,0,1,0,NA,1,1
2652,2,chain_group,large,1,chain_group_large_212,129.215.204.182,interactD,1,32,2017,NA,mogmbi,"('mo', 'gm', 'bi')",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,42:16.5,2,0,chain_group_large_2_1,chain_group_large_2_1_129.215.204.182,0,NA,0,0,0,0,0.333,1,4,0,0,2,3,0,0,0,NA,0,0
